"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
2.488076666E-1,NaN
3.507855416E-1,-6.899235739E1
4.575298333E-1,-6.625402892E1
5.610369581E-1,-6.735489854E1
6.685557915E-1,-6.783784810E1
7.752344166E-1,-6.712144666E1
8.809782083E-1,-6.931183404E1
9.876511665E-1,-6.845983860E1
1.093328916E0,-6.929404360E1
1.195363500E0,-7.005623185E1
1.302171833E0,-6.815367338E1
1.408861917E0,-6.783709073E1
1.512028625E0,-6.664058121E1
1.618500917E0,-6.806488006E1
1.723061292E0,NaN
1.828753042E0,-6.718223912E1
1.935677292E0,-6.858530090E1
2.042438417E0,-6.930829307E1
2.145297375E0,-6.280207640E1
2.251947541E0,-6.299381552E1
2.358664042E0,-5.366379431E1
2.462109500E0,-3.943095459E1
2.565875292E0,-4.083506411E1
2.672550667E0,-5.237179670E1
2.779106542E0,-4.139579723E1
2.885782083E0,-4.114453077E1
2.992502500E0,-4.481558590E1
3.096072000E0,-4.225907749E1
3.202825708E0,-4.829690606E1
3.309604500E0,-4.587417068E1
3.412856750E0,-4.572664255E1
3.518669666E0,-4.301120220E1
3.621769125E0,NaN
3.727679250E0,-4.012954196E1
3.829706416E0,-3.848395906E1
3.936522166E0,-3.898620407E1
4.043350792E0,-4.177148766E1
4.146343083E0,-4.452155600E1
4.253116875E0,-5.422601223E1
4.359923208E0,-6.099945827E1
4.462995291E0,-4.219760928E1
4.569756667E0,-3.940888834E1
4.676496000E0,-3.946105134E1
4.779475125E0,-4.516689924E1
4.886346875E0,-4.013080189E1
4.993218417E0,-4.390762374E1
5.096151292E0,-3.950909884E1
5.203022833E0,-4.413247632E1
5.307546958E0,-3.708867727E1
5.412858583E0,-4.548142823E1
5.518685500E0,-3.706228465E1
5.624173291E0,-4.019671383E1
5.729303250E0,-4.387872092E1
5.835957542E0,-3.897249589E1
5.940730416E0,-4.106937932E1
6.046362375E0,-4.889978987E1
6.153102250E0,-4.096229634E1
6.257473125E0,-3.858170468E1
6.363405083E0,-3.866839586E1
6.470111250E0,-4.278937740E1
6.574074208E0,-4.776081351E1
6.680373375E0,-6.069987763E1
6.787027125E0,-6.365265434E1
6.890809917E0,-6.818074412E1
6.997040708E0,-6.753588141E1
7.103785292E0,-6.134787898E1
7.207464250E0,-4.156496291E1
7.311760667E0,-4.215710172E1
7.413777000E0,-4.922564634E1
7.518642125E0,-6.060819457E1
7.624078000E0,-5.081060020E1
7.728496792E0,-5.722291139E1
7.830737083E0,-4.718939662E1
7.937398833E0,-4.210901268E1
8.040720917E0,-4.188859496E1
8.145710375E0,-4.326313372E1
8.247701833E0,-4.113092146E1
8.354449917E0,-4.673367668E1
8.461028583E0,-6.161798374E1
8.563807333E0,-6.264220542E1
8.670383208E0,-6.526390286E1
8.774125166E0,-6.620965848E1
8.879085667E0,-4.631564005E1
8.981252750E0,-5.043274271E1
9.087954833E0,-4.072030857E1
9.190769708E0,-4.116878397E1
9.296045167E0,-4.807562991E1
9.397905166E0,-4.012566560E1
9.504620041E0,-4.373769459E1
9.607469167E0,-3.979200795E1
9.712431542E0,-4.301925741E1
9.818593583E0,-3.879044634E1
9.924064625E0,-4.526238297E1
1.002935600E1,-4.348421589E1
1.013145054E1,-4.189172884E1
1.023518992E1,-4.281353962E1
1.034077429E1,-4.505935783E1
1.044608012E1,-5.383384837E1
1.054824825E1,-4.477730530E1
1.065492137E1,-4.630365038E1
1.076109487E1,-4.855531991E1
1.086497817E1,-4.843582186E1
1.097167008E1,-4.327798131E1
1.107364729E1,-4.154829340E1
1.117961487E1,-4.925614129E1
1.128157742E1,-5.102261037E1
1.138708604E1,-4.281234322E1
1.149078092E1,-4.249683200E1
1.159621671E1,-4.267301811E1
1.169831433E1,-4.210863240E1
1.180342775E1,-5.200310558E1
1.190729179E1,-4.658232804E1
1.201295892E1,-4.291544922E1
1.211867321E1,-4.571152752E1
1.222537258E1,-5.520554011E1
1.233168650E1,-6.471274212E1
1.243837483E1,-6.405646781E1
1.254494167E1,-6.740024496E1
1.265160387E1,-6.809728103E1
1.275407188E1,-6.616079976E1
1.285912217E1,-4.983466635E1
1.296487508E1,-4.045967677E1
1.307148492E1,-3.936212887E1
1.317832737E1,-5.487206213E1
1.328150933E1,-6.108360189E1
1.338584142E1,-5.907632008E1
1.349257675E1,-4.422890866E1
1.359815371E1,-4.310753450E1
1.370342525E1,-3.806594867E1
1.381005667E1,-4.423999903E1
1.391476054E1,-4.595270055E1
1.401861287E1,-4.128865827E1
1.412536804E1,-3.988865764E1
1.423138662E1,-3.950490042E1
1.433803092E1,-4.772631799E1
1.444463458E1,-5.472511927E1
1.454807425E1,-6.641552020E1
1.465107842E1,-6.774956709E1
1.475782550E1,-5.388396555E1
1.486261137E1,-6.457845013E1
1.496462558E1,-6.457836770E1
1.506985250E1,-6.595354503E1
1.517647229E1,-6.707989609E1
1.528147396E1,-6.708220938E1
1.538814071E1,-6.694554471E1
1.549479017E1,-6.418956438E1
1.559849333E1,-4.525781627E1
1.570525433E1,-4.332352240E1
1.581203446E1,-3.965066103E1
1.591866437E1,-4.496188850E1
1.602532183E1,-4.099490105E1
1.613028754E1,-4.745510206E1
1.623227229E1,-4.659154057E1
1.633889533E1,-4.679315922E1
1.644307075E1,-4.160505415E1
1.654924167E1,-4.575765365E1
1.665610754E1,-5.097616890E1
1.676104246E1,-5.546661473E1
1.686629242E1,-5.973158557E1
1.697292312E1,-6.526694301E1
1.707964533E1,-5.217551393E1
1.718316512E1,-4.401164958E1
1.728882212E1,-4.661014502E1
1.739421000E1,-3.824740410E1
1.750021071E1,-3.972211839E1
1.760691304E1,-4.268522329E1
1.771357250E1,-4.627552392E1
1.781860858E1,-4.218321395E1
1.792533029E1,-4.397669954E1
1.803144875E1,-4.508329627E1
1.813815433E1,-4.119030563E1
1.824490321E1,-4.202634184E1
1.835017217E1,-4.055191950E1
1.845690762E1,-4.406444345E1
1.856108504E1,-4.428694835E1
1.866712612E1,-5.200719724E1
1.877381567E1,-6.245108439E1
1.888047108E1,-6.096526731E1
1.898718200E1,-4.012303446E1
1.909390475E1,-4.481097739E1
1.919880683E1,-3.957408092E1
1.930093646E1,-4.505356742E1
1.940776962E1,-4.610724924E1
