"Time (s)","Sound pressure level (dB)"
0.000000000E0,-6.766790567E1
1.483428334E-1,NaN
2.506827083E-1,-6.097644780E1
3.566672083E-1,-5.204351656E1
4.620260417E-1,-5.723347667E1
5.680580416E-1,-6.859285478E1
6.735103750E-1,-7.054726186E1
7.784130417E-1,-6.973465325E1
8.805397917E-1,-5.743869517E1
9.834929584E-1,-6.071080071E1
1.090179667E0,-6.817724668E1
1.195220417E0,-6.898805565E1
1.302165042E0,-6.297986540E1
1.408744250E0,-6.210489836E1
1.513685250E0,-6.807968519E1
1.616267292E0,-6.709049002E1
1.723018625E0,-6.466491135E1
1.828117000E0,-6.704282540E1
1.930505042E0,-6.474844443E1
2.037146875E0,-5.599510181E1
2.141992958E0,-4.413808640E1
2.247425292E0,-4.518852177E1
2.354281083E0,-4.690034028E1
2.458669417E0,-4.117144708E1
2.564023500E0,-4.273463808E1
2.666936458E0,-4.716610756E1
2.773728917E0,-5.641242090E1
2.878572750E0,-5.524037917E1
2.980713708E0,-4.588626585E1
3.087401208E0,-4.231330795E1
3.194105292E0,-4.518067887E1
3.300833083E0,-3.965805968E1
3.403216958E0,-4.077129509E1
3.509005208E0,-4.302201215E1
3.614447167E0,-5.167271295E1
3.721333708E0,-6.392061264E1
3.825725458E0,-6.106933734E1
3.931177708E0,-4.009120263E1
4.032950167E0,-4.160587853E1
4.137857333E0,-4.361991422E1
4.242484958E0,-4.324529259E1
4.347734875E0,-4.352479581E1
4.454532833E0,-4.137695195E1
4.558704292E0,-4.230705669E1
4.664409250E0,-4.393729682E1
4.771219875E0,-5.210469272E1
4.875745458E0,-4.622702795E1
4.981102208E0,-4.912482911E1
5.087890625E0,-5.446045405E1
5.192451292E0,-4.624445177E1
5.297735833E0,-4.656109853E1
5.404578708E0,-4.608561971E1
5.509007792E0,-4.384105369E1
5.614301292E0,-4.489654738E1
5.716169042E0,NaN
5.822067417E0,-4.908114430E1
5.925675708E0,-4.986017383E1
6.031125500E0,-6.428554224E1
6.137788542E0,-6.532647706E1
6.242410125E0,-5.887351122E1
6.347794917E0,-4.823091626E1
6.454578583E0,-4.898588429E1
6.558685708E0,-4.847536717E1
6.664372417E0,-5.706655679E1
