"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
1.678343331E-1,NaN
2.748263332E-1,-7.232165650E1
3.783313748E-1,-6.706449630E1
4.850494165E-1,-6.711213950E1
5.867852916E-1,-6.490353501E1
6.928589582E-1,-6.441640115E1
7.987464999E-1,-6.548477407E1
9.050078331E-1,-4.080866913E1
1.011477958E0,-3.822913735E1
1.118485625E0,-3.980003508E1
1.224237708E0,-4.724980425E1
1.328074583E0,-4.929623535E1
1.434979875E0,-4.367326240E1
1.541673583E0,-4.009360265E1
1.644649625E0,-4.576007515E1
1.751562292E0,-4.154099482E1
1.858492833E0,-4.322876291E1
1.961213125E0,-4.401024944E1
2.066629583E0,-5.062297222E1
2.170420791E0,-4.760558929E1
2.275939500E0,-4.130777623E1
2.377928291E0,-4.321048265E1
2.484784417E0,-4.289725197E1
2.591563208E0,-4.633335703E1
2.694982750E0,-4.121414278E1
2.801779292E0,-4.683351096E1
2.902884333E0,-5.078284113E1
3.008799500E0,-4.730910694E1
3.112141791E0,-4.681479607E1
3.217042125E0,-4.608344405E1
3.323859500E0,-4.784565682E1
3.429031083E0,NaN
3.534898916E0,-4.795738299E1
3.638653708E0,-5.502064940E1
3.743868167E0,-4.285647292E1
3.845781458E0,-4.333529863E1
3.952525250E0,-4.349996060E1
4.059358458E0,-5.026976312E1
4.162521542E0,-5.080160580E1
4.266629125E0,-5.162043336E1
4.373453791E0,-4.761229394E1
4.479220583E0,-5.228452712E1
4.585873250E0,-4.906471625E1
4.692590917E0,-4.913832992E1
4.795719083E0,-5.069112257E1
4.902589458E0,-5.256534947E1
5.009456916E0,-5.341161751E1
5.117043750E0,-5.808647399E1
5.223739958E0,-6.631715139E1
5.328946416E0,-4.409499595E1
5.431778500E0,NaN
5.537627208E0,-4.264430291E1
5.643423167E0,-4.397127449E1
5.748533875E0,-4.605011666E1
5.855251667E0,-4.405091739E1
5.960133083E0,-4.757846073E1
6.066604125E0,-4.678605356E1
6.173329500E0,-4.943513297E1
6.279055542E0,-5.032363754E1
6.381890958E0,-4.494908944E1
6.488585250E0,-5.191898946E1
6.593485458E0,-4.526066003E1
6.698568333E0,-4.533611000E1
6.805318167E0,-5.219305505E1
6.911971250E0,-4.756510611E1
7.015246125E0,-4.640689385E1
7.122042708E0,-5.046948087E1
7.228403250E0,-5.144392245E1
7.331853083E0,NaN
7.436326375E0,-4.774581259E1
7.542771750E0,-4.953902982E1
7.648528083E0,-5.334260354E1
7.755206167E0,-5.190986583E1
7.861551667E0,-4.781270720E1
7.966625792E0,-4.512342284E1
8.073381833E0,-4.116736526E1
8.176691458E0,-4.749749608E1
8.281910666E0,-4.341723083E1
8.388668375E0,-4.404210936E1
8.495039458E0,-3.975724199E1
8.598524958E0,-4.566541976E1
8.704212375E0,-4.274446932E1
8.809685250E0,-5.233358035E1
8.915218791E0,-4.644875131E1
9.018372250E0,-4.008918104E1
9.124170208E0,-4.945804550E1
9.228289958E0,-4.856176117E1
9.331894833E0,-4.937490017E1
9.438724875E0,-4.127231159E1
9.542830333E0,-4.728694743E1
9.648528875E0,-5.046517294E1
9.755225458E0,-4.867645269E1
9.861615375E0,-4.998898839E1
9.966414875E0,-4.973810665E1
1.006872008E1,-5.002102583E1
1.017538958E1,-5.476232674E1
1.028192883E1,-5.181501105E1
1.038870087E1,-5.464434541E1
1.049474083E1,-5.252094208E1
1.059857817E1,-5.348893707E1
1.070523437E1,-4.654428015E1
1.080931600E1,-5.003725207E1
1.091521979E1,-6.622761422E1
