"Time (s)","Sound pressure level (dB)"
0.000000000E0,-6.307625956E1
2.933999998E-1,NaN
3.971371248E-1,-6.592705189E1
5.027653333E-1,-5.451769921E1
6.087256665E-1,-6.320307194E1
7.118533750E-1,-6.492866198E1
8.164592916E-1,-6.681192582E1
9.231944166E-1,-6.914095298E1
1.028518541E0,-6.587010170E1
1.135384958E0,-6.720275355E1
1.241999791E0,-6.780617935E1
1.347583583E0,-6.620923956E1
1.451027625E0,-5.977395565E1
1.556607667E0,-3.906934314E1
1.662489833E0,-4.352298601E1
1.769391708E0,-3.931016241E1
1.875039542E0,-4.086132191E1
1.979150833E0,-4.308299817E1
2.085890333E0,-5.316535115E1
2.191664750E0,-5.049401071E1
2.295860750E0,-6.154990225E1
2.400260500E0,-5.801363207E1
2.506195541E0,-4.768043668E1
2.612470375E0,-4.323418365E1
2.718942458E0,-4.246821925E1
2.824869792E0,-3.823025293E1
2.929141333E0,-3.908359559E1
3.035924792E0,-3.819690764E1
3.141379625E0,-4.461877594E1
3.245818833E0,-5.624391004E1
3.349634791E0,-4.965965153E1
3.455928917E0,-5.919189053E1
3.562469083E0,-5.716642245E1
3.669254292E0,-5.163640276E1
3.774028000E0,-4.159354817E1
3.879213542E0,-4.012466410E1
3.985997375E0,-4.302597554E1
4.091184958E0,-4.236086995E1
4.198000375E0,-3.229480828E1
4.303045042E0,-3.694735837E1
4.407829708E0,-4.106839297E1
4.514709000E0,-4.314227010E1
4.619683125E0,-5.229969926E1
4.724609750E0,-5.667109797E1
4.831587958E0,-4.158175238E1
4.936419000E0,-4.318975531E1
5.041009667E0,-5.335437857E1
5.147917167E0,-4.303362355E1
5.253012541E0,-5.323056840E1
5.357648125E0,-3.933796087E1
5.464556333E0,-3.578075355E1
5.569693791E0,-3.913228343E1
5.674247666E0,-4.180679099E1
5.781026208E0,-4.941929523E1
5.886334208E0,-4.197273948E1
5.990721417E0,-4.421475480E1
6.097328958E0,-5.712190410E1
6.202978875E0,-4.380337111E1
6.307282292E0,-4.491851467E1
6.413938042E0,-5.210935798E1
6.519648333E0,-3.740773209E1
6.626049250E0,-3.863656155E1
6.730839375E0,-4.786674935E1
6.836384708E0,-5.849044370E1
6.940586250E0,-6.061136467E1
7.042392750E0,-6.248115932E1
7.149051208E0,-6.383990099E1
7.255081667E0,-6.395457856E1
7.357140125E0,-3.684801134E1
7.463889750E0,-4.179065255E1
7.569655708E0,-4.106366870E1
7.673975458E0,-4.699696632E1
7.776107375E0,-5.804970004E1
7.879714750E0,-5.953303060E1
7.986333000E0,-6.419496416E1
8.090706583E0,-6.709903856E1
8.197464375E0,-4.485291617E1
8.302956458E0,-4.199975381E1
8.407510500E0,-3.977861728E1
8.514282083E0,-4.345321033E1
8.619452792E0,-3.745772305E1
8.722359875E0,-4.722097052E1
8.824506083E0,-5.489625007E1
8.928159375E0,-6.259081929E1
9.034802375E0,-6.643951476E1
9.141452000E0,-6.753487748E1
9.248127792E0,-6.500249639E1
9.352981500E0,-6.833566759E1
9.458327417E0,-6.560019027E1
9.565017583E0,-5.047846281E1
9.669684542E0,-5.390270837E1
9.775002292E0,-3.716062187E1
9.881803250E0,-4.953007671E1
9.986346042E0,-5.512762398E1
1.009176121E1,-5.339485222E1
1.019845892E1,-5.467643046E1
1.030295846E1,-5.904920088E1
1.040848225E1,-5.406566881E1
1.051520058E1,-3.771096448E1
1.061965471E1,-4.148753840E1
1.072543721E1,-3.968457128E1
1.083220442E1,-3.833629742E1
1.093634608E1,-4.188316506E1
1.104231371E1,-4.704575841E1
1.114678187E1,-5.324258638E1
1.125296042E1,-4.174073359E1
1.135940742E1,-3.786954680E1
1.146633437E1,-4.546817368E1
1.156968558E1,-4.208439745E1
1.167627375E1,-5.455656000E1
1.178303596E1,-4.120012877E1
1.188639442E1,-3.632884117E1
1.199294188E1,-4.155933639E1
1.209970771E1,-5.665568224E1
1.220297950E1,-4.302160328E1
1.230800171E1,-4.642391155E1
1.241010975E1,-4.748679864E1
1.251643396E1,-4.888371298E1
1.261964729E1,-4.631784975E1
1.272528529E1,-5.004021742E1
1.282718262E1,-3.945167921E1
1.293391654E1,-3.987815783E1
1.303635342E1,-4.893345588E1
1.314215892E1,-4.325034118E1
1.324494642E1,-4.100316745E1
1.335174208E1,-4.968247468E1
1.345818875E1,-4.845432391E1
1.356114462E1,-3.767739665E1
1.366784546E1,-4.153313233E1
1.377399746E1,-4.316550932E1
1.387819283E1,-3.711732322E1
1.398404450E1,-5.080820855E1
1.408635762E1,-5.808696292E1
1.419312075E1,-6.235605452E1
1.429527837E1,-6.017863904E1
1.440193229E1,-5.458649440E1
1.450864167E1,-4.030540020E1
1.461543812E1,-4.095092597E1
1.471964737E1,-3.480497665E1
1.482287250E1,-4.492850609E1
1.492900096E1,-4.138670691E1
1.503581825E1,-4.335195006E1
1.514253192E1,-4.619097892E1
1.524590462E1,-3.982682654E1
1.535259287E1,-3.725940288E1
1.545929296E1,-4.296930770E1
1.556233379E1,NaN
1.566823279E1,-4.039234363E1
1.577400500E1,-5.496197654E1
1.587986692E1,-5.952018156E1
1.598657825E1,-6.229475161E1
1.609329442E1,-6.353004325E1
1.619684425E1,-6.429110020E1
1.630356742E1,-6.296652295E1
1.641021612E1,-6.514519908E1
1.651644175E1,-6.290371022E1
1.662282546E1,-3.660839194E1
1.672882383E1,-4.617073378E1
1.683082162E1,-6.019899425E1
1.693755492E1,-6.519978133E1
1.704430954E1,-5.714653252E1
1.714785608E1,-3.852505789E1
1.725458937E1,-3.691825814E1
1.736130871E1,-3.591166758E1
1.746471537E1,-3.658578056E1
1.757139029E1,-4.233875907E1
1.767397458E1,-3.946903279E1
1.777962408E1,-4.232112898E1
1.788165471E1,-4.076290130E1
1.798835429E1,-3.759139637E1
1.809506633E1,-4.264011083E1
1.819872337E1,-5.286379888E1
1.830546596E1,-5.858706807E1
1.840825154E1,-6.482797588E1
1.851359512E1,-6.634316486E1
1.861586362E1,-6.973393537E1
1.872001083E1,-6.677255533E1
1.882675379E1,-6.739833211E1
1.893279117E1,-6.366244408E1
1.903972392E1,-6.622028178E1
1.914344817E1,-6.867819772E1
1.924981258E1,-6.640129899E1
1.935647896E1,-6.060313255E1
1.946312912E1,-6.464062423E1
1.956668367E1,-5.109463828E1
1.967341029E1,-4.280936788E1
1.978003779E1,-4.103376953E1
1.988672467E1,-5.250550150E1
1.999341021E1,-4.714291619E1
2.009853587E1,-3.958905341E1
2.020067804E1,-3.857748853E1
2.030745129E1,-4.451930413E1
2.041413454E1,-3.910267420E1
2.052084925E1,-4.219857475E1
2.062517554E1,-4.455755888E1
