"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,2.042780537E-7
2.083767452E-2,1.938794529E-7
4.167534903E-2,1.840378497E-7
6.251302355E-2,1.817197586E-7
8.335069806E-2,1.770283024E-7
1.041883726E-1,1.789238551E-7
1.250260471E-1,1.838492529E-7
1.458637216E-1,1.838777054E-7
1.667013961E-1,1.788112733E-7
1.875390706E-1,1.738093017E-7
2.083767452E-1,1.720651782E-7
2.292144197E-1,1.704075251E-7
2.500520942E-1,1.696555648E-7
2.708897687E-1,1.694491509E-7
2.917274432E-1,1.681460427E-7
3.125651177E-1,1.658696449E-7
3.334027922E-1,1.639686546E-7
3.542404668E-1,1.639294276E-7
3.750781413E-1,1.637475278E-7
3.959158158E-1,1.626099782E-7
4.167534903E-1,1.618631476E-7
4.375911648E-1,1.612560308E-7
4.584288393E-1,1.604712140E-7
4.792665139E-1,1.606677046E-7
5.001041884E-1,1.614207177E-7
5.209418629E-1,1.612081952E-7
5.417795374E-1,1.600565866E-7
5.626172119E-1,1.587714271E-7
5.834548864E-1,1.580591811E-7
6.042925610E-1,1.578121162E-7
6.251302355E-1,1.580275961E-7
6.459679100E-1,1.582559643E-7
6.668055845E-1,1.577796554E-7
6.876432590E-1,1.569121555E-7
7.084809335E-1,1.559605975E-7
7.293186080E-1,1.551635150E-7
7.501562826E-1,1.546602480E-7
7.709939571E-1,1.543163751E-7
7.918316316E-1,1.537472304E-7
8.126693061E-1,1.531077202E-7
8.335069806E-1,1.526933172E-7
8.543446551E-1,1.521375536E-7
8.751823297E-1,1.514389577E-7
8.960200042E-1,1.506654862E-7
9.168576787E-1,1.496480677E-7
9.376953532E-1,1.484469773E-7
9.585330277E-1,1.478112385E-7
9.793707022E-1,1.476281904E-7
1.000208377E0,1.468421884E-7
1.021046051E0,1.458588149E-7
1.041883726E0,1.447892855E-7
1.062721400E0,1.431636967E-7
1.083559075E0,1.418968970E-7
1.104396749E0,1.415781181E-7
1.125234424E0,1.412785405E-7
1.146072098E0,1.404381075E-7
1.166909773E0,1.393941896E-7
1.187747447E0,1.380502513E-7
1.208585122E0,1.366249711E-7
1.229422796E0,1.358196928E-7
1.250260471E0,1.354469575E-7
1.271098145E0,1.346554120E-7
1.291935820E0,1.330288903E-7
1.312773494E0,1.310970215E-7
1.333611169E0,1.293955790E-7
1.354448844E0,1.280567054E-7
1.375286518E0,1.274092569E-7
1.396124193E0,1.270420390E-7
1.416961867E0,1.259346211E-7
1.437799542E0,1.240339747E-7
1.458637216E0,1.218401116E-7
1.479474891E0,1.199629820E-7
1.500312565E0,1.187556098E-7
1.521150240E0,1.182423811E-7
1.541987914E0,1.183447121E-7
1.562825589E0,1.180152657E-7
1.583663263E0,1.169002709E-7
1.604500938E0,1.156116647E-7
1.625338612E0,1.139599452E-7
1.646176287E0,1.121918906E-7
1.667013961E0,1.111490276E-7
1.687851636E0,1.108704572E-7
1.708689310E0,1.107318416E-7
1.729526985E0,1.106631414E-7
1.750364659E0,1.104079921E-7
1.771202334E0,1.092391965E-7
1.792040008E0,1.076396211E-7
1.812877683E0,1.062426734E-7
1.833715357E0,1.054322340E-7
1.854553032E0,1.055451946E-7
1.875390706E0,1.059048100E-7
1.896228381E0,1.057840989E-7
1.917066055E0,1.049444844E-7
1.937903730E0,1.033540352E-7
1.958741404E0,1.015696534E-7
1.979579079E0,1.005328270E-7
2.000416753E0,1.002647200E-7
2.021254428E0,1.000075846E-7
2.042092103E0,9.957071294E-8
2.062929777E0,9.893470889E-8
2.083767452E0,9.794009428E-8
2.104605126E0,9.691376716E-8
2.125442801E0,9.627729419E-8
2.146280475E0,9.576186403E-8
2.167118150E0,9.506608672E-8
2.187955824E0,9.433649878E-8
2.208793499E0,9.370140371E-8
2.229631173E0,9.321804341E-8
2.250468848E0,9.287552102E-8
2.271306522E0,9.245911256E-8
2.292144197E0,9.154305290E-8
2.312981871E0,9.026175041E-8
2.333819546E0,8.889199679E-8
2.354657220E0,8.776120659E-8
2.375494895E0,8.771957574E-8
2.396332569E0,8.808107518E-8
2.417170244E0,8.788728282E-8
2.438007918E0,8.732349640E-8
2.458845593E0,8.586265265E-8
2.479683267E0,8.383164255E-8
2.500520942E0,8.258635581E-8
2.521358616E0,8.212713575E-8
2.542196291E0,8.189135484E-8
2.563033965E0,8.154537300E-8
2.583871640E0,8.063447084E-8
2.604709314E0,7.926012549E-8
2.625546989E0,7.784003188E-8
2.646384663E0,7.683015772E-8
2.667222338E0,7.625860261E-8
2.688060013E0,7.527283413E-8
2.708897687E0,7.425345760E-8
2.729735362E0,7.362686700E-8
2.750573036E0,7.249330820E-8
2.771410711E0,7.149219659E-8
2.792248385E0,7.110637020E-8
2.813086060E0,7.004734451E-8
2.833923734E0,6.864527329E-8
2.854761409E0,6.780672516E-8
2.875599083E0,6.722081919E-8
2.896436758E0,6.690504259E-8
2.917274432E0,6.648965440E-8
2.938112107E0,6.617944194E-8
2.958949781E0,6.573333254E-8
2.979787456E0,6.455074661E-8
3.000625130E0,6.441352957E-8
3.021462805E0,6.512407157E-8
3.042300479E0,6.484886099E-8
3.063138154E0,6.294128711E-8
3.083975828E0,6.200319535E-8
3.104813503E0,6.282182325E-8
3.125651177E0,6.156759965E-8
3.146488852E0,6.299487679E-8
3.167326526E0,6.573587620E-8
3.188164201E0,6.169560941E-8
3.209001875E0,5.868711814E-8
3.229839550E0,5.894322761E-8
3.250677224E0,5.746168839E-8
3.271514899E0,5.729011918E-8
3.292352573E0,5.802374047E-8
3.313190248E0,5.719046372E-8
3.334027922E0,5.494848870E-8
3.354865597E0,5.337718976E-8
3.375703272E0,5.335817676E-8
3.396540946E0,5.312951382E-8
3.417378621E0,5.284212821E-8
3.438216295E0,5.242884175E-8
3.459053970E0,5.133210699E-8
3.479891644E0,5.002113534E-8
3.500729319E0,4.898771920E-8
3.521566993E0,4.869238059E-8
3.542404668E0,4.860364701E-8
3.563242342E0,4.795245955E-8
3.584080017E0,4.705138851E-8
3.604917691E0,4.604647950E-8
3.625755366E0,4.480057983E-8
3.646593040E0,4.409197228E-8
3.667430715E0,4.388038516E-8
3.688268389E0,4.334515225E-8
3.709106064E0,4.240932657E-8
3.729943738E0,4.127561462E-8
3.750781413E0,4.028862329E-8
3.771619087E0,3.963281307E-8
3.792456762E0,3.934070332E-8
3.813294436E0,3.891869058E-8
3.834132111E0,3.809317133E-8
3.854969785E0,3.731147542E-8
3.875807460E0,3.653027098E-8
3.896645134E0,3.588983492E-8
3.917482809E0,3.562080709E-8
3.938320483E0,3.536428663E-8
3.959158158E0,3.480403434E-8
3.979995832E0,3.432163575E-8
4.000833507E0,3.436283370E-8
4.021671181E0,3.445112591E-8
4.042508856E0,3.444967301E-8
4.063346531E0,3.449226485E-8
4.084184205E0,3.382352986E-8
4.105021880E0,3.248120760E-8
4.125859554E0,3.170958514E-8
4.146697229E0,3.161242553E-8
4.167534903E0,3.153610484E-8
4.188372578E0,3.156226594E-8
4.209210252E0,3.138813699E-8
4.230047927E0,3.049250584E-8
4.250885601E0,2.939324969E-8
4.271723276E0,2.889941592E-8
4.292560950E0,2.888702015E-8
4.313398625E0,2.857773647E-8
4.334236299E0,2.782368657E-8
4.355073974E0,2.694487820E-8
4.375911648E0,2.597754462E-8
4.396749323E0,2.529810152E-8
4.417586997E0,2.520637334E-8
4.438424672E0,2.510153889E-8
4.459262346E0,2.444793341E-8
4.480100021E0,2.325438598E-8
4.500937695E0,2.215418401E-8
4.521775370E0,2.173275143E-8
4.542613044E0,2.169787989E-8
4.563450719E0,2.175210852E-8
4.584288393E0,2.146499850E-8
4.605126068E0,2.042740963E-8
4.625963742E0,1.917305585E-8
4.646801417E0,1.863166671E-8
4.667639091E0,1.883171970E-8
4.688476766E0,1.896482449E-8
4.709314441E0,1.875913627E-8
4.730152115E0,1.793621659E-8
4.750989790E0,1.661553144E-8
4.771827464E0,1.583348980E-8
4.792665139E0,1.573896582E-8
4.813502813E0,1.587304181E-8
4.834340488E0,1.580474711E-8
4.855178162E0,1.496428867E-8
4.876015837E0,1.343346599E-8
4.896853511E0,1.219608577E-8
4.917691186E0,1.181425161E-8
4.938528860E0,1.188206611E-8
4.959366535E0,1.192949784E-8
4.980204209E0,1.147880113E-8
5.001041884E0,1.027482178E-8
5.021879558E0,8.792029254E-9
5.042717233E0,7.909484034E-9
5.063554907E0,7.640788288E-9
5.084392582E0,7.502997439E-9
5.105230256E0,7.587762201E-9
5.126067931E0,7.461085096E-9
5.146905605E0,6.893888116E-9
5.167743280E0,6.329554034E-9
5.188580954E0,5.769970602E-9
5.209418629E0,5.092444893E-9
5.230256303E0,4.446649716E-9
5.251093978E0,4.143070326E-9
5.271931652E0,4.144977382E-9
5.292769327E0,4.315206086E-9
5.313607001E0,4.360125879E-9
5.334444676E0,3.925264949E-9
5.355282350E0,3.076552142E-9
5.376120025E0,1.983853524E-9
5.396957700E0,1.270844512E-9
5.417795374E0,1.302266526E-9
5.438633049E0,1.418726145E-9
5.459470723E0,9.201458622E-10
5.480308398E0,-8.191370105E-11
5.501146072E0,-1.441200467E-9
5.521983747E0,-2.955802361E-9
5.542821421E0,-3.677109637E-9
5.563659096E0,-3.839228812E-9
5.584496770E0,-4.316526091E-9
5.605334445E0,-5.037959457E-9
5.626172119E0,-5.886855282E-9
5.647009794E0,-6.805754647E-9
5.667847468E0,-7.704514331E-9
5.688685143E0,-8.411065065E-9
5.709522817E0,-9.284478788E-9
5.730360492E0,-1.042793820E-8
5.751198166E0,-1.102268374E-8
5.772035841E0,-1.094873980E-8
5.792873515E0,-1.039539440E-8
5.813711190E0,-9.764761863E-9
5.834548864E0,-9.869594329E-9
5.855386539E0,-1.086267185E-8
5.876224213E0,-1.212018195E-8
5.897061888E0,-1.260517441E-8
5.917899562E0,-1.191233660E-8
5.938737237E0,-1.050989346E-8
5.959574911E0,-9.164382534E-9
5.980412586E0,-8.935057671E-9
6.001250260E0,-1.003433001E-8
6.022087935E0,-1.148085114E-8
6.042925610E0,-1.239983392E-8
6.063763284E0,-1.223133359E-8
6.084600959E0,-1.122671302E-8
6.105438633E0,-1.042438746E-8
6.126276308E0,-1.041012256E-8
6.147113982E0,-1.130552379E-8
6.167951657E0,-1.253762780E-8
6.188789331E0,-1.332187068E-8
6.209627006E0,-1.365067709E-8
6.230464680E0,-1.368896280E-8
6.251302355E0,-1.365051151E-8
6.272140029E0,-1.389324968E-8
6.292977704E0,-1.447289939E-8
6.313815378E0,-1.503360677E-8
6.334653053E0,-1.530651362E-8
6.355490727E0,-1.545271152E-8
6.376328402E0,-1.569962403E-8
6.397166076E0,-1.601355918E-8
6.418003751E0,-1.627506769E-8
6.438841425E0,-1.652385922E-8
6.459679100E0,-1.655042676E-8
6.480516774E0,-1.639597434E-8
6.501354449E0,-1.654880801E-8
